repository,revision,path,size_bytes,sha256,file_type,tracked_status,runtime_import_or_use_evidence,test_use_evidence,configuration_use_evidence
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_final_v1.py,66101,16a5eaf05eb61b2af986b58a19674aef7a4bcf05a8c0b21f6bc54b6315c1a99f,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_nasicon_specialist.py,16455,cc84c2912837519d0ecf799423edc4e0d9a0d137df779963f8557a65e5059eac,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_result_quality_benchmark_v3.py,38468,4534f4f49adfe989af48309895d96eb722d5996f0cf6460ee1c9f1c89855df62,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_result_section_smokes.py,45663,47dac255d0974588417c21551a66edbae0bfaeb9a58fdec7ad2bc00454147aab,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_results_redesign_evidence.py,20765,f1cef4dd33325e655b5a3911d94844ce485552a4a3eb8d1482b0d07887a29c3e,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_scaffolds_c.py,3612,24b0aecb4214f8e545555ee490fdb0f5c967ca8452ea591e70af59c6894806b2,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_scaffolds_v2_ablation.py,13808,133238583e6d6eeed15c3ba31f2a9d38b8f56295dce03a10e731c7b6c717b036,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_paper_scaffolds_v2_holdout.py,11965,f3980d5086f76f22aaf89e1544576abb6288b8c4fba4c516911095d18d67a1f1,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_qlip_smoke.py,9218,e491e6ffe2823b78e2478f8427fe339959556089c938fdbeb2f3137a5314dcb2,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_variable_qlip_smoke.py,7411,ed48e8a75da53c7b98da742342b1c2014292cf03c9d3e475923fdc55538a09f7,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_variable_spp_30_smoke.py,22947,005b0565cb11ae81ba9ca7ee051d29f23bf416ef9bf885287e6d27a9e916024c,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_prototype_orbit_variable_spp_qlip_smoke.py,18448,0a445c5f2c419d2999aec3b32a9dba581459dd88bece3d1c85f4868ecccfc7b5,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_correctness_qlip_smoke.py,4070,cfe2f13cbd3e1f0876380b1f2423d28bafacfb7721445350627ab6ac2fbddc2f,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_dominant_search.py,38327,0183863962f6e7f6bae1186d202a180b40893c880520c240e1197aec55027575,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_only_diagnostic.py,29395,4c8b15ce84e2f7c70a16b15d0fbf650dd084b911cae8ab75b11984f1df64dd77,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_only_oxide_benchmark.py,1917,ca5981ada810c87f98d35e6fd34be043e21b50c079308e32819526384e44f9d9,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_only_oxide_development.py,5343,20a4be70ba8d560e3eeb226ac2daf505e588f0f936eadd8e6fdc44f9e81ea225,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_package_audit_all_targets.py,12938,829cd7c4459308bf8ae50ca51e5212ad9b5d5b3775638cf7093bbab712bfa3a9,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_spp_repair_smoke.py,6539,1f75817baa6ef49168ea2c1101e641d0b64111e130ef661c9d370d5ceceb1ca2,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_system_from_file.py,3669,de387703effae82948ee5a1fad49d1c2ee57c32508114009a03c9f8b3224b5b7,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/run_system_from_terminal.py,3540,8c42077519051b1796e8b34c79f6261f600867903fddcf818e29387b30af0fe9,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/select_dataset_e_final_showcase.py,7489,a0236c680c08d2a970ad140868a4ead050074a54b769d013c32df2f8d9e35373,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/select_paper_scaffolds_v2_holdout.py,12429,dda0fb0683d8937e654471748e27ca5a792e1f4c52d6c912a66145ca6e50bc39,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/tighten_v10_halide_display_order.py,16000,d230646c800bc858e1bb5d995b65d23af4751878dd685eab3cd0fd5a7df2787a,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_dynamic_search_cell.py,6493,b3152817c9035f91240ed23290cf14eca1533d6603a8d23fe574df3f4aa66d5e,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_final_paper_results_package.py,11340,a05be3834f9439a7d61fefeac7f6215c44bb068d407323b255c86f53c544be1c,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_full_100_manifest.py,4643,97b16867edb45dccbe5022758035bb410a037ff0086b684ddc1b73c7b69a5ffd,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_nasicon_workflow_figure.py,6008,d93d788b2198cd6f3a296996b78724e56778c6a9fb8ba6e9889ac7ec0fec3c33,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_diversity_v2.py,7324,954d46f214c193e2bbdf7f083d377873f8232363891384dcce47e3ab7fff4b83,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_final_archive_v1.py,4835,e8cdd46753e70b22e5a72ad24b98f94c8ce1bb59e5ec891a2eab3ddf89215f6c,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_final_manuscript_numbers_v1.py,2584,76ce0f9c5db684b5c40a51288cf38b730a13d8506dc3ccf847fe40ffda2a30f9,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_final_output_hashes_v1.py,1318,08f18af5954f63c96f1639bce22350bff0ef534696d1c001932fd8fe8ab735a3,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_results_final_v2.py,9208,3d011ad8eca5b4ebf5c387e6114c49f9e236f01b9f6a14a3c6e903e03b7c66cd,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_paper_results_redesign.py,5511,449131e3ce7cd6047af77d4caa9c6afcf2f28cd355c5d4a337a53b062756c623,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_three_level_ablation.py,4834,9b636b8fa85ff8f19979c945adf6f432feb5935b3815e666edb0a66d4ffaa393,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/validate_timestamped_figure_package.py,6427,82fcda8f3c1170ff78b44a89292fc3e48936b1c6ca197a82ed6bc7ba1df095b3,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/verify_cubic_generated_cifs.py,9919,da324105d88610fb0255d1e95f3e063133c7b75e86905c4ac791f842788d1967,py,tracked_at_revision,"script, tool, or server entry-point candidate",,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,4798252,a1beb72bd5161e365fd85148e8015f9fef858f0ea4a554497fa4417ca104548b,txt,tracked_at_revision,,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop_csp_openclaw_repo_guide.md,9246,f624f8d5374a33b10fb39f90a3e5ec9ccef5634cb70777f57ce7aea7347c4ef4,md,tracked_at_revision,,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/README.md,259,9d4700ba8d875c69028563b3727ae6c9ea26aa0a0d312a0ab10cc672e33b5d66,md,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/crystaldb.agent.skillcard.json,786,7ac998033c96bf30890dc6f30a57af3988fc036226ebbcf36ea67b6b3b385a5a,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/crystaldb.bench_retrieval.skillcard.json,988,05cae0f2d56bbc9255a1ee99bc485c6daf3c38a237868e5c155e4a37a6cfeb94,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/crystaldb.csp_pack.skillcard.json,1511,99fa439ff1ee0d426ee9082901e4ebc2943ed4117640a6c0e39bb3db648593b5,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/crystaldb.novelty_check.skillcard.json,971,7db66a228e218501cdee4b823ac6ebdfc7b20af38c34e7c6faabe8fb2c7662cf,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/crystaldb.text_search.skillcard.json,913,3f65d6052fb646d01e1f85d9348dd07735cbf8ea42c955a228fd39876adfb7a7,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/qlip.list_constraints.skillcard.json,675,22e323655eaa4ca014afc625e2755d194a5a61f09a6e4806cac1a4016bc23245,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/qlip.list_guidance.skillcard.json,692,2c7d7baadfebd0c6c4f59f7e4cec49a30943117cee7a48c1060bbbe6b6d7b6e2,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/qlip.shapes.skillcard.json,565,cfb4a4a2d8af7867391324ca2a0b603813ce9babbbfac764aa6730fe63ce7f3a,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/qlip.solve.skillcard.json,2013,8c2c26384a667c20b7d1e0e6578115c41643c820bf2d14fb445ff5cfce5a5145,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/qlip.validate_request.skillcard.json,1693,f9402ca3946bff8e3e84e265252b000316eabaa372a5910b121623d47b8a12d5,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/spp.check_compat.skillcard.json,782,4f33b314010bbbe7d33638f6ca72a904297e83d76f53db87c133df7e504954c8,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/spp.package_for_qlip.skillcard.json,1474,216379bb1bd04b3ed8df55a88eaf5e7ce2c5ecf62737b3d539450da8ee8ccf9f,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/spp.publish_to_qlip_outputs.skillcard.json,1351,c584261986816ed091d545e6f0690bf36a28c96248cf92c01f70d3ea144072ac,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skills/spp.run_pipeline.skillcard.json,1473,6e406bef69c0a3eb47df790100452a30beaff0be609e01444b1f290017519716,json,tracked_at_revision,runtime/resource candidate; disposition requires call-site evidence,,structured configuration/schema/resource candidate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,spp contract.docx,14451,06d94b73e8b7637853e769fad62c1f3a71038d90f978e90759137eadd634f2e3,docx,tracked_at_revision,,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/crystaldb_mcp/__init__.py,73,edc22d02da4b680f07bc886a41c1f1e43106bec55555f8279c6be593c933a501,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/crystaldb_mcp/server.py,5686,2920b225879cc6a100bd3678a6b546cf43554bba7485c9cfbe8314aa608711df,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/qlip_mcp/__init__.py,68,b1aad482efc76d93de62e007cacf3aa90ed6d2b6e95a4337a2b18a6741fb6c9d,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/qlip_mcp/server.py,7854,ea9af3e85588c6f1f69d19c1cb59550eaac2667b74bad1eda51e3e847628f9ba,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator.egg-info/PKG-INFO,217,05445c90766d467fdfd91a2fcb668fc959917f246d4610dfb173760343442c81,extensionless,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator.egg-info/SOURCES.txt,12827,d3a813ae6e9c0002e1aa9aefb0ec45f9b9ec2918adb1b4ee95c1a9a3ca4a59d4,txt,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator.egg-info/dependency_links.txt,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,txt,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator.egg-info/entry_points.txt,59,f5bb6fdf658365ad432bedb3bdf3476503f9b6ab01905a0880fcb89d0c849e7d,txt,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator.egg-info/requires.txt,35,d46d9c498ed435ac22e3a80240d3a2bd246d3aa2f412e176a8d8dad0e5eb6bbc,txt,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator.egg-info/top_level.txt,56,d202b7393f369d2110462867a1f3c8a14cb53cc7e34c23e306827d8ede1521b1,txt,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/__init__.py,89,f88f0991c869a6c23e6ff053f25deb5d7f87809ad4d4c56cb24c3ce1420220b9,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/__init__.py,9279,d9624b0505dffab85edb7e3c96982bc1bd47cebf20b36040a3c1d217b2745bcd,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/agents.py,17048,3a3aaa6f53651d32e0d0bcd78078f2fb9982376df1ade39dafdb5b73e8e3da0c,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/archive.py,10445,b031efb315ac5c989326ab947a10fb3e2ea1d938559e2a6f066216c68d3fbe18,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/chain_fixtures.py,10605,6d0a07641bf2d2059b6b637394c6cb61cbc85f1d8e980d6576109297a3768363,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/chain_runtime.py,23921,84606c227a165d4714692d94f0d24da6b8e564f981f26c7adc707ff56569abd0,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/demo_bundle.py,10616,08787ad2c802001b2bef293ae1bbd894242d03c28ab9f94cf185244bb5c7a5b8,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/demo_loop.py,38981,bb5d2884832967e4d4f74d7918bca29b6f6c50eacb9eddc44d87ff8b0a2f7512,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/evaluator.py,35589,96dba43d5abe154d692353a640a1c0cdf84ac1e60c963daca4c23db98e1d927c,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/evaluator_runtime.py,3506,98aaa59892ac7c5923ae6be6adb4d5c0dc485966c0a3775f6524bafad93b9d46,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/execution_handoff.py,2888,2ab1ea679408e79f8d84ed3bf44f05b06fc8b6557b660337648fcba1b46d00fe,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/execution_intent.py,4573,538d8f64cdb5f049cd40b8e566d3d422931a12bc6f4a7b757cd7ae5a64369534,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/execution_plan_adapter.py,5781,40f0decac68eb21a04b632c8309066251bf2e6628900d6ba1af51f9381e1f3c5,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/execution_report.py,46290,4dafc05bd52db2c43f74d8d1a07e4224d6b56b7d9c7d9c92453e9ba39fe11918,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/executor_preflight.py,3717,66b801ae1dd16df56533f8d4cfb0d0db2ad799b1b332dba99e23b79d3bfc4a99,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/failure_handling.py,7691,dc90742d9e850612775ed5a6d72399746f4a4e08c07f175f78c77c03bbcadf88,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/gated_executor.py,16604,93d0aa8df0bf30bf9c9316f2febe4128fb6273a02544869131b0cf458bca5e9b,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/llm_runtime.py,12079,2c4a45176768526b46d5b162d35499cefb035972b7722126ea38801c7a53d126,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/manager_logging.py,8919,50e66e047884ca8816db74d896e54de17f9bd9a6627a03ba604c8e6bce272de5,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/noop_executor.py,2297,0bac6c5a15f6f11345d700de1d7e401f9d633514ed3e8023d81826c1b3dcd4dd,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/orchestrator_runtime.py,2762,0d1fd007163600488a00a7f2e3c0a0cdf7cb45b8a9492f8c9f19171b861d599e,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/paper_smoke_suite.py,21209,eac26b87d4c0cff8d0c84aa49a65e9133bf2f187d8493c44ee63d56144c11c5d,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/partial_success.py,7025,a760ece888deec4b5d43f28f58f08a12954dc1753b35ee88647124714ef6d047,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/plan_compile.py,12257,211d00649f7bc64ad6dbc6f29134b2ce971c0216a4e9e48de6b50bf03864994d,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/planner_runtime.py,8122,74cc680e599aeb5d9f5e6a9556c64cf25d158b83f1862e294db3eda752feeec6,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/prompting.py,1646,30643ea8deb5dc3eae9a0bd00404229f2a87e37e263e34e73f8d0792534afac1,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/prompts/evaluator.system.md,1730,779e212752e764dfb764aafd39a8eacce4903c029845bb3025ef8322a2c6db87,md,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/prompts/orchestrator.system.md,1047,0fa1333baf0ef0b94e05060517bc3204deb763ad2c289893e010e62d13b5c59c,md,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/prompts/planner.system.md,2692,5650224fc76d6b7cf0b440c74e2fbf3d16423fd4b3ab812e616e89d188aee9f4,md,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/prompts/run_manager.system.md,1065,a4209bd9b8ba43a032cd68fcddae94366653f85aba7a0fddc627c6491808af94,md,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/qlip_recovery.py,6308,4cc8d23e4bd13535e9dcbb75337ee87012e2448eeee9887dc721dd401b664f60,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/result_inspection.py,15966,63dcc7ebffa1e65b7ffd4c6cac04895086100574a622833fac27750392148c54,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/robocrys_adapter.py,6334,018f604574c3a170dc039547889acc615ee352b42162b174d959898516dbf266,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/robocrys_external_describe.py,2017,25b9d33ebf7ec3df0a67f0bfc8c758952a212ec0307c949ac3ef1919c4327bc3,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/robocrys_intent_validator.py,64663,87351ea724994ab7491c9142ae87ab715e316f8a8a9d0b1f1ae9cc4f7dd942e5,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/run_manager_runtime.py,3287,813965361a8b7ddfbabb153c25587c24973d91cf43ac35fd78a2d127b7242364,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/runtime.py,15993,e7a0e5c3af043a88467c8c09f57e382982c085e818a9b4e2ff97a87aecfb4b90,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/schemas.py,7336,a7cbc41ba7931ea684437c270d127c0fe489cc145392ca50628a30789bdf4d83,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/sequence_diagram.py,6083,bbfc043d40b2567d0e4ca05f825c0f304f4405519431f2d352a35c2e87953e25,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/skills/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/skills/robocrys_query_skill.py,19355,3f2117e14468e6eb82f65d07882faed15025db2091f45419fa63f5df95cf1bd5,py,tracked_at_revision,executable source/package module,,
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/step_execution.py,4704,a88f31b7f905fe2545d725e6f9974b2e15a63eef322f46a2837916716f55a322,py,tracked_at_revision,executable source/package module,,
