repository,revision,path,line,kind,symbol
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,145,function,ablation_figure
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,172,function,summary_figure
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,195,function,intent_figure
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,209,function,boundary_figure
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,224,function,package_manifest
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,231,function,documentation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,256,function,write_ablation_interpretation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/finalize_three_level_scaffold_papers.py,290,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,47,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,52,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,60,function,read_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,64,function,package_row_dir
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,68,function,selected_formulas
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,79,function,display_audit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,143,function,failing_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,154,function,write_payloads_for_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,164,function,restore_payloads
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,172,function,run_targeted_builder
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,203,function,rendered_formula_images
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,221,function,build_target_render_manifest
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,265,function,merge_targeted_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,288,function,rebuild_contact_sheets_and_figures
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,308,function,update_summary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,334,function,zip_v10
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/fix_v10_workflow_display_counts.py,348,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_dataset_e_method.py,37,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_dataset_e_method.py,41,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_dataset_e_method.py,45,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_final_paper_benchmark_v3.py,20,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_final_paper_benchmark_v3.py,24,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_final_paper_benchmark_v3.py,29,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_final_paper_benchmark_v3.py,38,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_final_paper_benchmark_v3.py,42,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper1_spp_ablation.py,17,function,sha256_file
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper1_spp_ablation.py,25,function,canonical_hash
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper1_spp_ablation.py,30,function,select_balanced
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper1_spp_ablation.py,41,function,freeze
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper1_spp_ablation.py,108,function,parse_args
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper1_spp_ablation.py,124,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_results_redesign.py,36,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_results_redesign.py,40,function,canonical_hash
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_results_redesign.py,49,function,pairs
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_results_redesign.py,53,function,git_commit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_results_redesign.py,58,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_scaffolds_v2.py,30,function,sha
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_scaffolds_v2.py,34,function,git
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_paper_scaffolds_v2.py,38,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_spp_only_oxide_methodology.py,13,function,_hash
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/freeze_spp_only_oxide_methodology.py,18,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/generate_nasicon_v3_robocrys.py,25,function,worker
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/generate_nasicon_v3_robocrys.py,37,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,109,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,113,function,now
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,117,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,124,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,137,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,144,function,verify_freeze
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,175,function,prepare_results
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,196,function,general_references
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,213,function,nasicon_references
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,226,function,request_for
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,231,function,latest_attempt
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,241,function,exclusion_counts
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,257,function,minimum_distance
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,266,function,structure_metrics
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,295,function,selected_state
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,305,function,append_ledger
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,311,function,update_block
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,319,function,completed_keys
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,327,function,base_ledger
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,345,function,validate_success
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,363,function,run_positive
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,448,function,run_negative
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,492,function,write_leakage_audit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/launch_final_paper_benchmark_v3.py,501,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,82,function,sha256_bytes
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,86,function,sha256_file
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,90,function,read_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,94,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,99,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,108,function,write_text
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,113,function,_connect_ro
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,120,function,_family_recovery_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,126,function,_preflight_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,130,function,_freeze_targets
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,134,function,stage_select
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,185,function,_selection
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,193,function,stage_references
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,266,function,_write_provenance
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,290,function,_repo_heads
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,312,function,_pot_roots
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,324,function,_corrected_from_audit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,362,function,_write_scaled_reference
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,376,function,_score_structure
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,389,function,_structure_meta
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,404,function,_representability
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,461,function,stage_score
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,606,function,_read_audit_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,614,function,stage_weightsweep
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,697,function,stage_sanity
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,749,function,_frac
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,753,function,stage_aggregate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,807,function,_read_comparison
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,824,function,_classify_case
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,852,function,_write_case_classification
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,890,function,_write_comparison_md
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,992,function,stage_report
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,1121,function,_conclusion_block
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,1170,function,_next_experiment
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,1197,function,_write_integrity
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper1_spp_score_diagnostic.py,1221,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper_diversity_semantics.py,17,function,_object
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper_diversity_semantics.py,26,function,substitution_operation
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/paper_diversity_semantics.py,47,function,is_substitution_sensitive
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,27,function,load_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,34,function,_by_target
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,41,function,plot_topology_grid
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,71,function,plot_multiplier_summary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,94,function,plot_scale_effects
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,125,function,plot_objective_vs_topology
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,145,function,plot_transitions
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_cubic_cell_scale_stage2.py,171,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_final_v2.py,16,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,17,function,rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,22,function,write_data
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,29,function,save
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,37,function,short
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,41,function,figure_a
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,62,function,figure_b
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,90,function,figure_c
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/plot_paper_results_redesign.py,114,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_dataset_e_development.py,47,function,sha
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_dataset_e_development.py,51,function,_record
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_dataset_e_development.py,73,function,_template
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_dataset_e_development.py,109,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,44,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,48,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,53,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,60,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,64,function,qlip_schema
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,74,function,schema_probe
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_result4_v4.py,102,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,35,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,39,function,tree_hash
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,49,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,53,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,63,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,68,function,reference_provenance
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,84,function,pairs_in_path
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,89,function,cif_path
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v2_preflight.py,96,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,62,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,66,function,canonical_hash
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,71,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,76,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,86,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,91,function,pairs_in_path
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,96,function,retrieval_pair_count
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,107,function,request_for
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,115,function,frozen_general_references
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,135,function,quality_config
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,145,function,run_guidance_case
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,301,function,run_negative_case
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,335,function,assert_no_deterministic_contradictions
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_final_paper_benchmark_v3_quality_preflight.py,345,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,38,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,43,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,52,function,write_jsonl
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,56,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,64,function,truth
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,68,function,build_rows
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,135,function,verify_manifest
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,152,function,protected_gate
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_final_results_v1.py,199,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,103,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,108,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,117,function,read_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,121,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,126,function,slug
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,130,function,composition
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,140,function,elements
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,147,function,reduced_formula
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,152,function,anion_family
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,167,function,normalized_amounts
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,177,function,is_abx3_like
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,182,function,text_blob
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,193,function,related_prototype
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,213,function,neighbour_formula
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,217,function,neighbour_source_id
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,221,function,neighbour_cif_path
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,231,function,metrics
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,253,function,defensibility
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,287,function,selected_neighbors
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,356,function,db_priority
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,368,function,repair_candidates
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,434,function,displayed_neighbors
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,442,function,audit_row
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,465,function,scan_nan_inf
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,477,function,spp_audit
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,503,function,row_key
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,507,function,write_step0_summary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,533,function,append_final_summary
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,539,function,copy_table
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,568,function,write_reports
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,605,function,validate_package
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_paper_results_package_v8.py,643,function,main
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,39,function,sha256
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,43,function,read_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,48,function,write_csv
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,55,function,write_json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,59,function,solve_schema
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,68,function,schema_request
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,scripts/prepare_result4_completion_v4_2.py,91,function,verify_unobserved
