repository,revision,path,line,variable
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/contracts/qlip_builders.py,169,SKILL_LOOP_CUBIC_LATTICE_A
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/contracts/spp_regularisation.py,22,SKILL_LOOP_REGULATOR_SPP_ROOT
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/workflow/runner.py,237,QLIP_ALLOWED_PATH_ROOTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/workflow/runner.py,238,QLIP_ALLOWED_PATH_ROOTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/workflow/runner.py,245,QLIP_ALLOWED_PATH_ROOTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/workflow/runner.py,1053,SKILL_LOOP_REGULATOR_SPP_ROOT
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_chain_runtime_live.py,31,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_demo_loop_live.py,23,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_demo_loop_live.py,25,RUN_LIVE_E2E_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_demo_loop_real_mcp_live.py,24,RUN_LIVE_E2E_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_evaluator_live.py,25,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_exec_full_tool_sequence_live.py,21,RUN_LIVE_E2E_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_live_chain_observability.py,23,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_live_tool_parse.py,25,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_llm_runtime_live.py,25,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_orchestrator_live.py,25,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_planner_live.py,27,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/e2e/test_agentic_run_manager_live.py,24,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,26,FAKE_CRYSTALDB_DB_PATH
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,27,FAKE_CRYSTALDB_INDEX_PATH
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,28,FAKE_CRYSTALDB_MISSING_DB
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,29,FAKE_CRYSTALDB_MISSING_INDEX
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,30,FAKE_CRYSTALDB_MISSING_EMBEDDING
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,31,FAKE_CRYSTALDB_CANDIDATE_SET_EMPTY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,81,FAKE_CRYSTALDB_CANDIDATE_COUNT
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,82,FAKE_CRYSTALDB_EMBEDDING_COUNT
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,83,FAKE_CRYSTALDB_FINGERPRINT_COUNT
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,105,FAKE_CRYSTALDB_EMPTY_RETRIEVAL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,124,FAKE_CRYSTALDB_COLLAPSED
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,209,FAKE_CRYSTALDB_QUERY_TOOL_MISMATCH
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,237,FAKE_CRYSTAL_ALLOW_EXPORT
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,238,CRYSTALDB_POLICY_MODE
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,242,FAKE_CRYSTAL_EXPORT_PATTERN
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_crystaldb_server.py,263,FAKE_CRYSTALDB_COLLAPSED
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server.py,68,FAKE_QLIP_PLACEHOLDER_SOLUTION
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server.py,71,FAKE_QLIP_BAD_CIF
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server.py,74,FAKE_QLIP_INCOMPLETE_CIF
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server.py,95,FAKE_QLIP_CONSTANT_SOLUTION
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server.py,174,FAKE_QLIP_SOLVE_ERROR_DIAGNOSTICS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server.py,207,SOKLLM_RUN_DIR
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server_external_shape.py,71,FAKE_QLIP_EXT_SHAPE_MODE
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server_realistic.py,184,SOKLLM_RUN_DIR
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/fakes/mcp_qlip_server_realistic.py,336,FAKE_MCP_RESPONSE_ID_STRING
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,15,RUN_LIVE_LLM_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,24,LIVE_LLM_TIMEOUT_S
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,25,LIVE_LLM_MAX_RETRIES
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,26,LIVE_LLM_MIN_PASS_RATE
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,27,LIVE_LLM_TRIALS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,29,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,30,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_local_llm_contract_live.py,31,LLM_MODEL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,18,RUN_LIVE_E2E_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,30,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,30,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,44,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,45,LLM_MODEL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,46,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,47,CRYSTALDB_MCP_CMD
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,48,SPP_MCP_CMD
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,49,QLIP_MCP_CMD
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_optimization_session_live.py,77,LIVE_OPT_QUERY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_pipeline_live_e2e.py,15,RUN_LIVE_E2E_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_pipeline_live_e2e.py,27,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_pipeline_live_e2e.py,27,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_pipeline_live_e2e.py,49,LIVE_E2E_QUERY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/live/test_startup_doctor_live.py,16,RUN_LIVE_E2E_TESTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,609,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,610,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,611,LLM_MODEL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,612,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,613,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,614,LLM_MODEL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,628,LLM_BASE_URL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,632,LLM_API_KEY
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,636,LLM_MODEL
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_request_adapter.py,132,QLIP_ALLOWED_PATH_ROOTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_request_adapter.py,133,QLIP_ALLOWED_PATH_ROOTS
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_qlip_request_adapter.py,142,QLIP_ALLOWED_PATH_ROOTS
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,77455,SCA_ALIGNN_COMMAND
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78050,SCA_CHGNET_RELAX_OUT_DIR
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78823,SCA_M3GNET_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78824,SCA_M3GNET_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78834,SCA_MACE_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78835,SCA_MACE_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78862,SCA_SEVENNET_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78863,SCA_SEVENNET_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,78918,SCA_MLIP_DISAGREEMENT_THRESHOLD
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,79068,SCA_M3GNET_DISCOVER_MODELS
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,79193,SCA_M3GNET_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,79194,SCA_M3GNET_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,79245,SCA_MLIP_DEVICE
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,79266,SCA_MLIP_DEVICE
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/dft/backends/castep.py,43,CASTEP_COMMAND
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/dft/backends/castep.py,126,CASTEP_COMMAND
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/dft/backends/castep.py,130,CASTEP_COMMAND
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/alignn.py,42,SCA_ALIGNN_COMMAND
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/chgnet_relax.py,38,SCA_CHGNET_RELAX_OUT_DIR
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,29,SCA_M3GNET_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,30,SCA_M3GNET_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,40,SCA_MACE_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,41,SCA_MACE_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,68,SCA_SEVENNET_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,69,SCA_SEVENNET_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,278,SCA_M3GNET_DISCOVER_MODELS
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,403,SCA_M3GNET_MODEL
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,404,SCA_M3GNET_PRETRAINED
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,455,SCA_MLIP_DEVICE
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,sca/evaluators/mlip.py,476,SCA_MLIP_DEVICE
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,17896,QLIP_BASE_DATA_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,18507,QLIP_SOLVER
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,18825,QLIP_SPP_POT_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,19797,QLIP_ALLOWED_PATH_ROOTS
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,20805,QLIP_EXPORT_GUROBI_VISUALS
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,20812,QLIP_GUROBI_VISUALS_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,21232,QLIP_TRACEBACK
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,22504,QLIP_SPP_POT_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,22641,QLIP_DEBUG_SPP
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,31562,QLIP_DEBUG_MCP
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,31836,QLIP_MCP_DUMP_ERRORS
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,31839,QLIP_MCP_DUMP_ERRORS_PATH
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,38299,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,39161,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,39403,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,39894,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,39895,MAPI_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,39896,MP_API_KEY_V2
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,qlio.txt,41034,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,scripts/validate_base_data.py,11,QLIP_BASE_DATA_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/__main__.py,77,QLIP_SPP_POT_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/allocation.py,342,QLIP_SOLVER
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/core/paths.py,38,QLIP_ALLOWED_PATH_ROOTS
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/core/solve.py,88,QLIP_SPP_REGULARISATION_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/core/solve.py,88,QLIP_SPP_REGULARIZATION_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/core/solve.py,349,QLIP_EXPORT_GUROBI_VISUALS
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/core/solve.py,356,QLIP_GUROBI_VISUALS_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/core/solve.py,841,QLIP_TRACEBACK
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/data/registry.py,106,QLIP_BASE_DATA_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/interactions/spp.py,20,QLIP_SPP_POT_DIR
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/interactions/spp.py,256,QLIP_DEBUG_SPP
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/mcp/server.py,405,QLIP_DEBUG_MCP
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/mcp/server.py,679,QLIP_MCP_DUMP_ERRORS
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,src/qlip/mcp/server.py,682,QLIP_MCP_DUMP_ERRORS_PATH
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/Get_Constraint_Data.py,113,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/Offline_data_prep.py,93,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/get_Shopping.py,416,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/generate.py,57,MP_API_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/generate.py,58,MAPI_KEY
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/generate.py,59,MP_API_KEY_V2
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/sources/mp_miner.py,49,MP_API_KEY
